FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,AGG_METHOD_ID,AGG_METHOD_NAME,DECIMALS_ID,DECIMALS_NAME,DATABASE_ID_ID,DATABASE_ID_NAME,COMMENT_TS,UNIT_MULT_ID,UNIT_MULT_NAME,DATA_SOURCE_ID,DATA_SOURCE_NAME,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID,OBS_CONF_NAME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,CZE,Czechia,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3969.367335437936,2917.086554743226,3396.709724304689,3984.146343987895,4663.28665345469,5865.294605567264,6573.196431363624,6069.387623578372,6526.596357809509,6377.621107722404,6062.921528427933,6669.074948474969,8101.260185881106,9852.456779458013,11782.55466761165,13442.49162843091,15259.07881620042,18452.65328121963,22774.70450762051,19817.42158365543,20160.43550770589,22049.10807886823,20014.03540151647,20260.49549993748,20038.41631802569,17931.59876707676,18753.96867180957,20913.19763221204,23705.93298112988,24062.71900133431,23472.89154544167,27696.46195275442,28282.22367158567,31591.17707329689
A,Annual,DEU,Germany,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,1162.122668317347,1315.907878345036,1430.520955162634,1502.154529051461,1637.455227736717,1774.198690455501,1870.805402917744,1885.615966078745,2025.081594658528,2281.275982182293,2771.283105147542,3203.828848360513,3823.940326026955,5065.245233022832,5659.737877733358,6259.207444983417,6659.16546576017,7711.102320253646,9516.782832289073,11322.35434438132,12182.78001968025,10246.47676231877,9950.059260253647,9900.48559233526,9347.290684123767,9464.116947108563,13511.15200274863,16738.61328255232,17996.97835076186,17829.46095247046,22385.67782502749,23443.33508185362,26559.85438796315,25616.65087724047,27201.9593555204,31747.24493984471,30599.78910483628,27046.95654642373,27395.94406080508,26965.49227737216,23925.85599019911,23878.3641471651,25486.59420087475,30711.10225113308,34566.73591437353,35084.43635462689,36980.33499489538,42350.92172114887,46386.32959247995,42487.21371014957,42409.93569946936,47646.58204314298,44735.58823197014,47220.01020988513,48971.08247225994,41911.01098510537,42961.0356905775,45526.59995765328,48874.85950284536,47623.86560748285,47379.76519454801,52265.65416205709,49686.11545825826,54343.22650849581
A,Annual,DJI,Djibouti,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,846.785538068015,,821.6825703542817,816.8746140653286,781.9168386713004,780.4977193607252,732.7331015537817,763.659214503152,758.7338427335352,784.5562074083314,786.2018667484581,761.9436594766548,748.232840194914,735.3491078895291,740.2193097897299,737.6121836440517,742.1337911070628,743.0132704203476,764.634465224597,806.2616529449637,844.4483573908004,898.4646281367736,969.573220191902,1119.152333469688,1150.937585748896,1213.233525534295,1306.345528449767,1400.193578589536,2074.296689414949,2208.67810285113,2376.125547198727,2510.430007624096,2618.95521147369,2718.085322941399,2837.171033369172,2881.999244501449,3019.693438802094,3231.300153264768,3554.839188683724
A,Annual,DMA,Dominica,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,633.5517416706821,785.5758148005549,754.0914608052316,996.1913623323252,1124.974530884157,1231.669280578179,1363.438008449961,1514.892177483356,1665.532071852182,1892.865564777729,2138.303851490988,2423.325743174627,2639.049548315296,2892.981596645405,3171.365778154049,3376.260501395734,3536.156091857271,3805.20278759984,3951.722670863583,4210.995320345558,4372.197129668378,4664.242681429187,4817.181055020462,4867.398963237587,4981.89584851956,4873.642200130125,5009.573931667583,5348.949001442119,5299.495963505042,5671.770657382378,6120.442053743432,6654.499214118117,7102.028259672311,7171.552388590103,7255.672105859643,7031.399871181114,7147.619540935182,7395.30259658718,7679.832936188567,8278.447685970026,7614.340280481369,8137.565206242415,9009.090115454288,7461.77933220095,8262.650913167266,9085.674127723629,9832.996430500563
A,Annual,DNK,Denmark,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,1389.021394322497,1530.537790043894,1711.218137660201,1807.252791797934,2049.397242814827,2284.228504849556,2487.136271444317,2700.746378833364,2776.135445258053,3151.133243115434,3464.455182784084,3845.599068100719,4653.955878891154,6116.891992291424,6763.865929186463,7988.156132635177,8773.339616277095,9769.578642839677,11817.62508751788,13757.23437408393,13822.15784059124,12000.21037691914,11740.2199128271,11796.56919557838,11516.68215784355,12212.78739972935,17136.62973762262,21295.67685660781,22524.57925954763,21882.15174638421,26885.69941881909,27002.80577058038,29579.4913648682,27581.72410974587,29967.83039031633,35321.09807730872,35621.98780517318,32779.87904529703,33346.48842989567,33426.23810774046,30722.02518375665,30768.47754711116,33257.16225865088,40519.09749059236,46625.05009801095,48925.80766987841,52119.17879842821,58631.65664336355,64616.6657583663,58412.7472358513,58104.54455949811,61809.73789822204,58443.77471039677,61377.59405904118,62520.45097470115,53094.01336075736,54500.92604102175,57521.55149922252,61324.76650455651,59404.2663247723,60985.48856015139,69727.98736770124,68091.31911386686,68453.87692811449
A,Annual,DOM,Dominican Republic,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,205.7315098570037,193.9089887950225,236.8147000404605,262.1863580031363,277.2971581634902,233.1605741510222,250.8766915180526,256.20659739416,259.5744384005635,287.699305710615,337.6681237199639,368.3496476972676,427.224846368664,490.3154952702998,595.3566778051429,713.1681691440239,762.7783470169508,862.9760492211092,868.3973717699686,983.7397064953512,1180.180892530455,1288.465631402348,1376.268204665335,1499.955752557893,1843.52460788928,784.4888096040077,931.6595301156848,868.0875578318071,783.9131421226353,954.9145044498852,989.1639412076594,1345.846736906233,1558.297820710754,1722.41995993981,1891.670556790005,2109.169407286892,2270.865586872028,2448.89393535363,2607.854573214045,2620.889681727205,2831.458836380334,2935.893673126681,3065.60329524196,2383.261717803934,2451.691616165686,3878.312067352443,4055.142703473711,4649.645588758138,5026.840911001145,4977.798844459294,5484.64637931191,5834.705907198259,6025.725827132313,6149.027489270762,6512.507714319533,6819.932251551809,7174.823495740001,7499.692861870192,7934.981412085246,8164.220809321173,7162.291752421141,8472.479820009921,10109.52340035213,10717.62767122036
A,Annual,DZA,Algeria,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,238.392476666447,209.3706726553337,169.6028627213299,225.5846602109934,238.8638015450153,253.6220599857776,241.4489696165797,261.7924421240023,292.4360363685612,315.9146557342367,352.8457665579278,360.1110817078451,469.0309965105106,589.5181269352211,872.8892774391838,992.3020373784112,1080.386206756091,1232.494186643214,1505.942221279767,1843.119295659844,2275.779711588995,2307.33434430543,2274.878009903493,2373.825119684734,2524.380714031431,2632.517111090753,2800.202708121873,2847.077669198797,2450.872420789609,2247.460271249201,2445.183327402582,1759.112016482291,1802.693008012888,1831.048009764494,1525.540617602877,1466.948067604152,1616.831987212851,1628.761005615063,1603.366232008358,1596.118222390247,1772.928691227614,1896.300208780129,1937.464114130188,2283.772993461255,2816.993849605548,3233.133396342122,3660.661047453223,4167.451699375306,5180.918815146864,4235.42990456612,4912.785855036717,5916.313643643432,6033.648846895432,5979.601389605846,6094.693923149557,4685.059027290017,4424.985290275557,4554.667539578281,4577.210291804906,4468.453418836562,3743.541952292898,4160.559267369248,4961.552576647326,5364.027950227306
A,Annual,EAP,East Asia & Pacific (excluding high income),WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,90.1292738349249,79.43800297214304,71.50068030544784,75.39705007846648,84.99694110144938,96.6504595850275,102.9082021560841,97.37652585135612,95.91158849452576,104.9771370188273,113.7871149672987,118.9736239254402,132.1800259294473,162.4610808981568,180.2214292880747,198.4662703447468,198.3523249394808,225.01865674167,214.9970171912627,245.0494901572943,278.4274997664873,292.7111000518668,302.2386824484034,311.1620199141753,331.8105943959837,357.5130860418204,350.6593692156468,340.619646317023,371.5794720931733,395.0366728876418,416.4994855841915,445.1043134229877,492.0974159185552,532.7923201081201,632.6541456604016,770.1438971434051,873.2895219273397,892.1315337552805,804.4715306871304,876.1670579820259,954.4651712056236,1006.001552737179,1103.590672854939,1238.620986386573,1424.599711125865,1637.024099486946,1956.033453519522,2453.504418639651,3080.236227351257,3314.601450100055,4004.410054693915,4853.3853516549,5364.230699342331,5867.354665787744,6276.042179243362,6482.993156268879,6575.525088179598,7133.000058513082,7925.424764582486,8153.621405871022,8245.715215777142,9795.31938942758,9901.264099204898,9900.613565175929
A,Annual,EAR,Early-demographic dividend,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,156.2669555844658,162.2472742687696,162.4680403118358,167.9878138439899,187.7702867173587,198.6703942843348,192.0412890996583,197.7893994747983,210.3318402828023,229.3145622077344,238.1197167256126,250.2908858021536,269.6874120333417,336.7115428208529,460.5426406552704,481.0039996561461,512.7104964258373,559.4614662235535,624.2017075083344,716.8242013915994,868.8312865118796,937.6843779237092,871.0000919305501,856.755611287241,847.20138344553,823.9573234750235,807.8830484990165,800.9862009573033,825.2287889900512,819.79311302096,937.5151679750207,971.7127799112964,1032.628740909607,1090.580304106513,1122.832315774717,1122.372274895225,1192.272493316556,1247.753129596647,1209.046346657977,1254.859342771957,1345.960966929625,1310.876994334681,1251.008929779277,1368.161337130282,1562.594299979314,1787.409549471005,2010.142760004755,2341.119899593691,2592.625294532251,2455.417372327912,2936.705308546248,3259.608088788414,3356.981832013053,3357.744756405322,3424.550258926099,3211.78012733143,3262.32001806648,3496.771648464924,3503.213201379214,3527.543271765222,3240.951502180792,3732.868490694674,4076.367490500731,4256.784144482617
A,Annual,EAS,East Asia & Pacific,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,150.69074578497,151.6215471319714,153.068988362493,166.7626566781944,187.0642431104084,203.4141540209487,221.8793112981161,235.3996900593118,253.7491284405118,285.203486102338,320.1811477555773,346.6277927223955,420.9826273178206,542.7532329897952,613.398078785818,659.1060814934402,713.0451482797648,836.7763767674139,1041.174594781969,1113.598325679976,1187.091696297343,1288.041228055789,1241.273340636964,1300.055332837245,1369.839079325812,1423.135096551923,1831.201509345547,2115.437747219118,2502.058647159195,2564.915711281117,2637.060572604695,2936.477817359197,3167.016907364053,3497.435227869125,3862.947167493447,4332.698875978974,4124.556411483595,3896.451234855573,3448.604619765649,3813.612615492666,4086.518123625297,3765.764966406333,3793.345414912705,4138.94393779073,4606.368382794966,4878.311075503261,5131.872991382165,5691.537334811902,6514.168315830643,6654.358926500511,7712.665044922014,8875.655491422347,9416.21589854878,9446.409165152363,9672.05856791834,9562.106163507558,9832.130362909307,10428.63217822838,11285.89722985337,11458.79584225203,11464.10128559884,13117.39898642747,12889.90619838887,12908.63770767828
A,Annual,ECA,Europe & Central Asia (excluding high income),WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.014475229542,1299.118878272775,1455.339967852786,1720.468517556996,1641.627714425571,1566.850248348524,1607.956878322319,1253.99234066288,1430.456011312687,1511.485626236257,1598.605014507364,1940.277677006409,1765.522465814825,1788.232062140282,1526.979789693994,1768.778036652393,2245.297839112909,2876.76837934408,3566.868996338673,4129.793670477382,5187.178280244545,6167.50382892328,5103.744340651856,5994.38483353001,6762.379471198705,7072.258246765914,7646.123412590072,7272.884447884258,6282.673040989669,5977.234888352935,6111.817063715118,5952.352264618809,6020.750795451017,5733.538811728697,6623.504790250775,7247.734916791815,8548.010377569699
A,Annual,ECS,Europe & Central Asia,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,638.4677111513562,694.4120759964308,750.7804387675664,811.7158126472672,886.9585307122908,956.747143631151,1024.944692637282,1078.823146628756,1126.278836670656,1238.145074548808,1381.236340880814,1546.824148834622,1839.75500025767,2322.412012246993,2604.650284454963,3019.045820166272,3117.115718074201,3501.803701737979,4262.566245016784,5162.30840045513,5795.046636775755,5128.572384401356,4914.187552150827,4738.38706366225,4527.69507595594,4656.165325489343,6311.771077068907,7746.164470059345,8570.659908773549,8630.891055392609,10494.29415494237,10763.97021708504,11480.98439773733,10513.47043540359,10969.10425697791,12648.02713272178,12886.19089914475,12204.30160287933,12504.21966900233,12364.71689229245,11645.0816833377,11749.49713659284,12843.69966851351,15577.40775307472,18105.81526220317,19219.88627716137,20756.97262394608,24183.3554159446,26512.67648958112,23249.1311921343,23699.49514475343,26241.04351048754,25165.12693447082,26175.77032140973,26425.7524782923,22657.30949410923,22476.26687983319,23755.73809993199,25340.15365582933,24958.38597536069,24091.34168957385,27591.24374970411,27731.76953754417,29789.15402951001
A,Annual,ECU,Ecuador,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,450.7763171022586,371.3951764622346,312.4354102417404,364.7435941413051,435.7634632208375,450.0497827195517,444.6231119806411,453.6452858955648,445.2279891571483,520.8439846364925,465.0403198050071,434.415880347799,487.9720472179857,578.9549307832859,953.8465582605164,1086.176150865167,1241.910984611405,1464.94058354719,1541.137604253222,1783.292805815782,2189.784176573824,2600.571527979964,2314.38354547989,1940.233932008013,1863.682134937787,1841.779054814258,1604.246981020554,1426.016291516632,1303.779060731843,1356.280456362236,1455.007485108705,1587.360499966719,1655.446131926317,1697.888841414451,1996.858947894442,2108.00698245316,2135.847937430799,2340.766000268575,2284.015728477691,1575.302347309707,1382.23421759909,1791.303596850374,2059.158553597405,2315.622152230139,2586.209146633466,2909.026060143883,3243.670103593386,3478.924887706714,4194.757506619805,4053.36331139298,4520.30959039763,5153.691642437503,5634.083931910944,6109.290315103414,6405.799793004407,5976.159680565097,5917.63771271481,6233.322447977176,6303.918925235961,6205.057594797608,5463.645096493146,6075.802657255605,6540.998245221009,6609.804081549568
A,Annual,EGY,"Egypt, Arab Rep.",WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,156.3873909041026,162.8416373328821,142.4095730174394,143.928398657862,157.7165322721697,161.5671235669189,168.0543429445008,174.1030445361758,179.7740966942651,192.9649088282573,232.2724923426705,242.9710702658912,256.4828156401148,272.1827100852946,243.0614739023137,299.2175183225376,334.6099184744691,353.4038336765331,354.6742462696866,420.8582168623299,493.0535732710609,490.3087968615984,595.9188981693779,648.0136297714338,689.8076755102054,769.7551371486661,790.2017936985646,753.7222637476153,633.8393694965658,701.0377179291912,735.9829350280247,622.8296050078668,680.7992386455101,740.3342173564175,807.3035372304874,916.3266177008762,1008.976376294474,1146.201721176335,1212.822598204773,1268.309491604959,1366.092743726135,1295.137418416295,1116.828846262128,1031.275562912836,991.2556891452524,1104.80340733395,1298.979002031245,1547.741707359086,1896.21594269779,2161.639645739265,2455.081946452821,2590.64384891965,2996.067707201501,3025.525635524481,3133.391022655408,3306.981594141408,3270.628776819699,2395.103332994913,2484.703156305083,2962.988920230026,3511.113810263795,3827.354153743081,4233.307837448563,3457.456915704551
A,Annual,EMU,Euro area,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,930.6466980777584,1026.605406013022,1125.784138379917,1228.376781790988,1349.14591823654,1462.137637480336,1569.242561419593,1655.918452003521,1768.533447835535,1962.344293510972,2210.535157508875,2491.161362681462,2989.597929353806,3857.61566193731,4350.25030182723,5015.424343252593,5213.07394594645,5908.687187050663,7203.605630989131,8690.838589066587,9689.637562895638,8385.37448994657,8096.364480043912,7882.88747671041,7550.82986643259,7742.595063232746,10846.47289086163,13379.95320435045,14667.43264764417,14916.08120622506,18683.51162037689,19305.4650158921,21178.5256420003,19310.81300839212,20344.76551941765,23430.24209882722,23652.35208414126,21582.23021391929,22144.69486355345,22011.26098807415,20039.40026630054,20289.82936662474,22049.34823852735,27017.62090715295,30816.54015241455,31800.44303335718,33671.93140133245,38580.61620313797,42222.57824373592,38519.97017942671,37555.17226746365,40651.69334024125,37558.51845643546,39109.17660267007,39926.34434277691,34415.61535491215,35178.85026978658,37181.13430446043,40068.52154643394,39217.38399660295,38241.57565190824,42978.88179166381,41454.16602481863,45130.12405398738
A,Annual,ERI,Eritrea,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.2409629633365,252.0857770694724,277.8014236203341,285.4021840083308,325.8387053716046,318.9809608319835,341.9173640020804,311.3362092551249,314.3573967535008,325.4091615135927,304.7757564650923,348.9503270777424,426.8409478870323,412.7530791994235,447.9974047272008,480.4476236545604,490.0669560033334,642.9257228800705,539.6995120696864,688.6816595768397,,,,,,,,,,,,
A,Annual,ESP,Spain,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,407.9630278693298,463.19044087717,535.3910594544878,627.2784509642617,694.9520867978989,797.3770661709043,915.6292336786304,996.5718635252967,978.2923737680344,1109.136371355257,1211.423433213093,1361.192519172062,1707.588000526551,2245.947991106602,2747.960367379938,3207.544650820245,3276.970232604945,3624.999402559621,4353.327374405202,5766.092966724847,6204.143215442246,5367.329762784106,5156.023037929453,4475.301268312955,4486.781738633817,4696.298796207288,6508.850654756497,8233.728229930273,9696.192853853798,10674.3410230107,13795.01593851282,14801.32261521722,16100.67994280317,13330.37981922105,13405.70441488296,15460.91102666525,16100.62158311145,14722.37176335364,15382.33485733728,15707.94730681376,14743.26710314548,15368.23379844348,17111.06850589405,21522.01709902615,24925.02678445755,26450.95301303823,28421.68652740703,32652.01559470198,35603.24832807104,32279.82084761514,30658.74222829119,31824.62191347769,28456.44381514769,29218.91051708875,29694.88748862287,25969.83831383273,26740.68518188285,28367.93926094393,30592.12647955408,29776.20115003839,27230.35999335826,30817.68285590008,30287.36575836139,33509.01279821385
A,Annual,EST,Estonia,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2685.908892873569,2819.126121009261,3134.389753454067,3380.92630243199,3682.952301466947,4093.392477387645,4140.936602321673,4070.60902410208,4502.666149923917,5343.183107607348,7205.40703313243,8916.072827460204,10414.63811835649,12641.48009764732,16745.43080111476,18205.9064113446,14712.44942179163,14663.70410187046,17555.54552394261,17568.21379697136,19310.38749007572,20581.78989916954,17722.15576695231,18666.3736521706,20851.5223496861,23618.13612545807,24021.25014133062,23933.99394210654,27953.76702301265,28451.14778251755,30133.30445045403
A,Annual,ETH,Ethiopia,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,75.33960907059607,76.73019664117328,77.79018497825044,79.17263437032835,83.83686482709687,88.85002941102428,93.15494678749852,96.08647474367568,99.47436510006672,102.280177675035,109.4304663372852,112.7366742966241,119.8399971247572,134.9355110219469,147.8557225044847,144.2805376354946,151.9561866217098,170.4041437155598,178.3024805749128,192.3571172739988,203.6853944409648,212.6575179802983,215.25098547162,232.6834744211589,214.2288603960016,243.8973825840191,245.9772287692951,254.1213294215537,253.2482624701667,256.3864753063148,262.108971053707,277.5659103650914,207.4064008638466,168.520401400989,127.6859234590333,136.5236190889628,147.3274588519645,143.3695314988438,126.4650957812439,120.734631499865,122.269202606069,118.4572042552607,109.5938136129879,116.8004911327767,133.1698125380956,158.243458082465,189.3457375214183,237.1462559963188,316.4104751180748,368.5747122674447,330.6194127986438,343.0249423518872,452.1010318857536,484.039833104062,549.9865770825876,621.8456738081328,696.1958847067858,745.6324492221536,747.9681436370142,828.7089722972499,905.3131758058552,910.947840320752,1011.073285823298,1272.016282092105
A,Annual,EUU,European Union,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,796.5429608882828,877.7233551894144,962.0596991135404,1048.011132211522,1152.265082632789,1250.438876142466,1343.19279088699,1419.41250733885,1512.727951111821,1676.513043176714,1885.360546465,2119.405132734565,2540.052624258497,3266.421827758992,3675.387630152931,4252.253506292346,4432.403176712245,4997.748677841879,6057.619184145572,7288.681428982767,8116.264349120282,7053.452343795611,6783.137184025968,6578.439972964816,6325.90409388955,6490.098833048466,9041.927355868636,11144.75874760221,12196.67667563711,12414.12054798532,15470.1514318508,15959.65054749593,17473.91398689977,15908.47737367831,16825.77551253713,19469.75026591139,19754.83967886272,18093.3886626398,18616.33585436905,18506.37378592098,16975.9150408779,17230.65037126265,18799.0954341052,23025.75560685651,26377.60337569315,27444.18122676157,29217.95385261234,33729.27358922546,37203.13724998118,33670.62667425169,33164.00484993269,36020.48635457845,33378.82741505549,34803.34613723568,35539.20209949672,30716.62956986471,31404.43060411172,33327.66748944872,36002.56405199295,35341.5703329216,34635.48959022217,39180.37584260647,37948.95053776991,41422.79996808791
A,Annual,FCS,Fragile and conflict affected situations,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,139.1664537852411,142.2477683851968,153.8141943483708,171.9728194228313,152.225654265631,163.5854935067594,170.7286589973733,164.6864713472997,177.9195956702967,195.247480916876,227.3676884394544,228.9138692560007,259.051797026856,313.053907467228,460.2000752513732,492.9352520647279,571.7535150478128,616.6945216646782,659.9589403450865,811.384148286768,1002.983354996674,1292.716993302412,1206.648592503251,1018.15456495755,894.7289388565521,888.3613154666276,800.017426931302,785.9633413243332,834.1938281312479,806.5500081145176,1120.16230803482,772.8094618240386,671.988540273265,666.7484572492169,652.19336450464,776.3008285982896,819.8058934859447,898.1603507794371,901.0560445285148,657.164763253393,751.4023869633432,718.6829537400522,684.36449919632,702.9705228750864,870.4271345760134,1074.749888716372,1314.21280234474,1573.22108284027,1963.209853658223,1735.216051832577,2009.659004440159,2047.730720019734,2235.799785671604,2267.604040770185,2351.212734893006,1810.689301768877,1632.337452728512,1702.908451931677,1819.003021477487,1890.220069636157,1680.968846749837,1753.547753526241,1892.622706225601,1830.332717594015
A,Annual,FIN,Finland,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,1191.855088734154,1341.499006258906,1426.6675637882,1538.457034027374,1725.604834898255,1902.038471777085,2031.523313939027,2055.75306771186,1927.293804529181,2201.124152377416,2465.864555260408,2716.432235445906,3177.928792975601,4173.544851696442,5298.080087907538,6256.102451361173,6740.291453146369,7069.735651398578,7629.495724751487,9333.07695567452,11224.93800363529,10925.09571611812,10935.31105884863,10493.9626636806,10830.21852226633,11394.19210442457,14946.99261982609,18565.02644260111,22043.77015962881,23969.05279864402,28366.20427607095,25488.84505256045,22320.11246958569,17588.67817155088,20278.29109854,26246.27432144624,25756.67770736177,24682.29083270996,25999.98616949528,26180.41285623488,24335.9225082659,24965.20299677599,26989.38926095902,32920.08571925683,37768.13342020287,39049.87037802232,41214.01877650688,48473.02400914548,53769.47262403853,47478.34953109991,46506.29190165662,51060.32425897667,47551.67408413692,49691.01452007388,50073.77608158712,42560.34567671027,43451.25624421576,46085.01747390359,49654.24970353289,48358.18077737009,48828.68468627994,53099.13514001479,50438.47539523547,52925.68976384243
