STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REGION,,LOCATION,,INCOME,,VARIABLE,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MEASURE,,UNIT_MULT,,BASE_PER,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CMR,,AIC,,FC,,2014,,0.5024,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CMR,,AIC,,RP,,2014,,0.5333,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CMR,,AIC,,SB,,2014,,0.2066,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CMR,,AIC,,RR,,2014,,0.7869,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CMR,,AIC,,RC,,2014,,0.4505,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CAF,,AIC,,SIGI,,2014,,0.3285,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CAF,,AIC,,FC,,2014,,0.5327,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CAF,,AIC,,RP,,2014,,0.6135,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CAF,,AIC,,SB,,2014,,0.0071,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CAF,,AIC,,RC,,2014,,0.7953,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,TCD,,AIC,,SIGI,,2014,,0.4665,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,TCD,,AIC,,FC,,2014,,0.9705,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,TCD,,AIC,,RP,,2014,,0.8185,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,TCD,,AIC,,SB,,2014,,0.0014,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CHL,,AIC,,FC,,2014,,0.3996,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CHN,,AIC,,SIGI,,2014,,0.131,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CHN,,AIC,,FC,,2014,,0.2885,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CHN,,AIC,,RP,,2014,,0.1246,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CHN,,AIC,,SB,,2014,,0.5578,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CHN,,AIC,,RC,,2014,,0.2812,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,COL,,AIC,,SIGI,,2014,,0.0862,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,COL,,AIC,,FC,,2014,,0.1748,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,COL,,AIC,,RP,,2014,,0.1567,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,COL,,AIC,,SB,,2014,,0.0663,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,COG,,AIC,,SIGI,,2014,,0.2033,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,COG,,AIC,,FC,,2014,,0.506,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,COG,,AIC,,RP,,2014,,0.4725,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CRI,,AIC,,SIGI,,2014,,0.0506,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CRI,,AIC,,FC,,2014,,0.2513,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CRI,,AIC,,RP,,2014,,0.1544,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CRI,,AIC,,SB,,2014,,0.0121,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CIV,,AIC,,SIGI,,2014,,0.2537,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CIV,,AIC,,FC,,2014,,0.4955,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CIV,,AIC,,RP,,2014,,0.5895,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CIV,,AIC,,SB,,2014,,0.1858,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,HRV,,AIC,,FC,,2014,,0.1121,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,HRV,,AIC,,SB,,2014,,0.1002,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CUB,,AIC,,SIGI,,2014,,0.0208,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CUB,,AIC,,FC,,2014,,0.242,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CUB,,AIC,,RP,,2014,,0.0871,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CYP,,AIC,,FC,,2014,,0.0107,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CYP,,AIC,,SB,,2014,,0.0897,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,PRK,,AIC,,FC,,2014,,0.2417,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,COD,,AIC,,SIGI,,2014,,0.4276,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,COD,,AIC,,FC,,2014,,0.5169,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,COD,,AIC,,RP,,2014,,0.5338,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,COD,,AIC,,SB,,2014,,0.0691,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,COD,,AIC,,RR,,2014,,0.9582,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,DOM,,AIC,,SIGI,,2014,,0.0367,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,DOM,,AIC,,FC,,2014,,0.3691,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,DOM,,AIC,,RP,,2014,,0.0958,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,DOM,,AIC,,SB,,2014,,0.0118,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ECU,,AIC,,SIGI,,2014,,0.0422,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ECU,,AIC,,FC,,2014,,0.1374,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ECU,,AIC,,RP,,2014,,0.3737,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ECU,,AIC,,SB,,2014,,0.1037,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ECU,,AIC,,RR,,2014,,0.2048,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,EGY,,AIC,,SIGI,,2014,,0.428,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,EGY,,AIC,,FC,,2014,,0.6665,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,EGY,,AIC,,RP,,2014,,0.7373,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,EGY,,AIC,,SB,,2014,,0.3741,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,EGY,,AIC,,RC,,2014,,0.814,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SLV,,AIC,,SIGI,,2014,,0.049,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SLV,,AIC,,FC,,2014,,0.1066,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SLV,,AIC,,RP,,2014,,0.2675,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SLV,,AIC,,SB,,2014,,0.1049,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SLV,,AIC,,RR,,2014,,0.3885,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GNQ,,AIC,,FC,,2014,,0.5545,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GNQ,,AIC,,RC,,2014,,0.7953,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ERI,,AIC,,FC,,2014,,0.3321,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ERI,,AIC,,RP,,2014,,0.9712,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ERI,,AIC,,RR,,2014,,0.2048,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,EST,,AIC,,FC,,2014,,0.0307,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,EST,,AIC,,SB,,2014,,0.0954,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ETH,,AIC,,SIGI,,2014,,0.245,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ETH,,AIC,,FC,,2014,,0.282,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ETH,,AIC,,RP,,2014,,0.8662,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ETH,,AIC,,SB,,2014,,0.0878,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,FJI,,AIC,,FC,,2014,,0.1998,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GAB,,AIC,,SIGI,,2014,,0.4022,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GAB,,AIC,,FC,,2014,,0.6457,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GAB,,AIC,,RP,,2014,,0.5308,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GAB,,AIC,,SB,,2014,,0.1746,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GAB,,AIC,,RR,,2014,,0.7869,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GAB,,AIC,,RC,,2014,,0.814,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GMB,,AIC,,SIGI,,2014,,0.524,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GMB,,AIC,,FC,,2014,,0.5131,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GMB,,AIC,,RP,,2014,,0.8509,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GMB,,AIC,,RR,,2014,,1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GMB,,AIC,,RC,,2014,,0.7953,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GEO,,AIC,,SIGI,,2014,,0.2035,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GEO,,AIC,,FC,,2014,,0.3552,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GEO,,AIC,,RP,,2014,,0.2112,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GEO,,AIC,,SB,,2014,,0.6236,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GHA,,AIC,,SIGI,,2014,,0.2988,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GHA,,AIC,,FC,,2014,,0.3946,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GHA,,AIC,,RP,,2014,,0.5491,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GHA,,AIC,,SB,,2014,,0.3136,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GHA,,AIC,,RR,,2014,,0.8044,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GTM,,AIC,,SIGI,,2014,,0.1318,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GTM,,AIC,,FC,,2014,,0.3953,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GTM,,AIC,,RP,,2014,,0.3213,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GTM,,AIC,,SB,,2014,,0.2566,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GTM,,AIC,,RR,,2014,,0.2048,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GIN,,AIC,,SIGI,,2014,,0.3206,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GIN,,AIC,,FC,,2014,,0.5413,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GIN,,AIC,,RP,,2014,,0.9515,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GIN,,AIC,,SB,,2014,,0.2253,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GIN,,AIC,,RR,,2014,,0.3885,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GIN,,AIC,,RC,,2014,,0.4505,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GNB,,AIC,,SIGI,,2014,,0.211,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GNB,,AIC,,FC,,2014,,0.4073,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GNB,,AIC,,RP,,2014,,0.4932,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GNB,,AIC,,SB,,2014,,0.0713,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,HTI,,AIC,,SIGI,,2014,,0.1466,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,HTI,,AIC,,FC,,2014,,0.5613,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,HTI,,AIC,,RP,,2014,,0.501,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,HTI,,AIC,,RR,,2014,,0.2048,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,HND,,AIC,,SIGI,,2014,,0.1074,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,HND,,AIC,,FC,,2014,,0.3891,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,HND,,AIC,,RP,,2014,,0.1044,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,HND,,AIC,,SB,,2014,,0.1443,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,HND,,AIC,,RR,,2014,,0.3885,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,HND,,AIC,,RC,,2014,,0.4505,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,HKG,,AIC,,FC,,2014,,0.0805,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IND,,AIC,,SIGI,,2014,,0.265,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IND,,AIC,,FC,,2014,,0.644,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IND,,AIC,,RP,,2014,,0.3772,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MDG,,AIC,,RR,,2014,,0.2048,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IND,,AIC,,SB,,2014,,0.5415,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IDN,,AIC,,SIGI,,2014,,0.1532,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IDN,,AIC,,FC,,2014,,0.5612,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IDN,,AIC,,RP,,2014,,0.2511,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IDN,,AIC,,SB,,2014,,0.3891,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IDN,,AIC,,RR,,2014,,0.1837,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IDN,,AIC,,RC,,2014,,0.4505,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IRN,,AIC,,FC,,2014,,0.7573,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IRN,,AIC,,RC,,2014,,1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IRQ,,AIC,,SIGI,,2014,,0.2631,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IRQ,,AIC,,FC,,2014,,0.7035,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IRQ,,AIC,,RP,,2014,,0.3347,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IRQ,,AIC,,SB,,2014,,0.3834,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IRQ,,AIC,,RC,,2014,,0.4601,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ISR,,AIC,,FC,,2014,,0.1178,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,JAM,,AIC,,SIGI,,2014,,0.135,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,JAM,,AIC,,FC,,2014,,0.0031,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,JAM,,AIC,,RP,,2014,,0.2046,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,JAM,,AIC,,SB,,2014,,0.0271,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,JAM,,AIC,,RC,,2014,,0.7953,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,JOR,,AIC,,SIGI,,2014,,0.3119,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,JOR,,AIC,,FC,,2014,,0.5274,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,JOR,,AIC,,RP,,2014,,0.315,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,JOR,,AIC,,SB,,2014,,0.679,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,KAZ,,AIC,,SIGI,,2014,,0.1196,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,KAZ,,AIC,,FC,,2014,,0.0282,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,KAZ,,AIC,,RP,,2014,,0.2176,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,KAZ,,AIC,,SB,,2014,,0.1126,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,KEN,,AIC,,SIGI,,2014,,0.2157,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,KEN,,AIC,,FC,,2014,,0.3502,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,KEN,,AIC,,RP,,2014,,0.6122,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,KEN,,AIC,,SB,,2014,,0.4397,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,KWT,,AIC,,FC,,2014,,0.6544,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,KWT,,AIC,,RC,,2014,,0.7953,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,KGZ,,AIC,,SIGI,,2014,,0.1598,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,KGZ,,AIC,,FC,,2014,,0.1879,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,KGZ,,AIC,,RP,,2014,,0.3771,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,KGZ,,AIC,,RC,,2014,,0.4505,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LAO,,AIC,,SIGI,,2014,,0.1445,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LAO,,AIC,,FC,,2014,,0.2606,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LAO,,AIC,,RP,,2014,,0.5321,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LAO,,AIC,,SB,,2014,,0.0506,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LAO,,AIC,,RC,,2014,,0.4505,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LVA,,AIC,,SIGI,,2014,,0.0511,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LVA,,AIC,,FC,,2014,,0.0044,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LVA,,AIC,,RP,,2014,,0.3466,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LVA,,AIC,,SB,,2014,,0.1008,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LBN,,AIC,,SIGI,,2014,,0.2897,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LBN,,AIC,,FC,,2014,,0.6143,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LBN,,AIC,,RP,,2014,,0.2488,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LBN,,AIC,,SB,,2014,,0.1639,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LBN,,AIC,,RC,,2014,,0.7953,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LSO,,AIC,,SIGI,,2014,,0.0876,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LSO,,AIC,,FC,,2014,,0.4266,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LSO,,AIC,,RP,,2014,,0.4112,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LSO,,AIC,,SB,,2014,,0.2116,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LSO,,AIC,,RR,,2014,,0.2048,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LBR,,AIC,,SIGI,,2014,,0.3828,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LBR,,AIC,,FC,,2014,,0.5669,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LBR,,AIC,,RP,,2014,,0.8907,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LBR,,AIC,,SB,,2014,,0.0236,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LBR,,AIC,,RC,,2014,,0.7953,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LBY,,AIC,,FC,,2014,,0.434,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LBY,,AIC,,RP,,2014,,0.3554,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LTU,,AIC,,SIGI,,2014,,0.0424,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LTU,,AIC,,FC,,2014,,0.0013,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LTU,,AIC,,RP,,2014,,0.2795,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LTU,,AIC,,SB,,2014,,0.0931,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MKD,,AIC,,SIGI,,2014,,0.1345,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MKD,,AIC,,FC,,2014,,0.1803,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MKD,,AIC,,RP,,2014,,0.3911,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MKD,,AIC,,SB,,2014,,0.5666,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MDG,,AIC,,SIGI,,2014,,0.1002,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MDG,,AIC,,FC,,2014,,0.4889,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MDG,,AIC,,RP,,2014,,0.3079,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MWI,,AIC,,SIGI,,2014,,0.2073,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MWI,,AIC,,FC,,2014,,0.3985,,A,,,,,,,
